sequence,cycle,channel,rank,pim_block,key
4550,29040,56,0,6,123201178828800
4551,29040,56,0,7,123209768763392
4552,29040,57,0,0,125348662476800
4553,29040,57,0,1,125357252411392
4554,29040,57,0,2,125365842345984
4555,29040,57,0,3,125374432280576
4556,29040,57,0,4,125383022215168
4557,29040,57,0,5,125391612149760
4558,29040,57,0,6,125400202084352
4559,29040,57,0,7,125408792018944
4560,29040,58,0,0,127547685732352
4561,29040,58,0,1,127556275666944
4562,29040,58,0,2,127564865601536
4563,29040,58,0,3,127573455536128
4564,29040,58,0,4,127582045470720
4565,29040,58,0,5,127590635405312
4566,29040,58,0,6,127599225339904
4567,29040,58,0,7,127607815274496
4568,29040,59,0,0,129746708987904
4569,29040,59,0,1,129755298922496
4570,29040,59,0,2,129763888857088
4571,29040,59,0,3,129772478791680
4572,29040,59,0,4,129781068726272
4573,29040,59,0,5,129789658660864
4574,29040,59,0,6,129798248595456
4575,29040,59,0,7,129806838530048
4576,29040,60,0,0,131945732243456
4577,29040,60,0,1,131954322178048
4578,29040,60,0,2,131962912112640
4579,29040,60,0,3,131971502047232
4580,29040,60,0,4,131980091981824
4581,29040,60,0,5,131988681916416
4582,29040,60,0,6,131997271851008
4583,29040,60,0,7,132005861785600
4584,29040,61,0,0,134144755499008
4585,29040,61,0,1,134153345433600
4586,29040,61,0,2,134161935368192
4587,29040,61,0,3,134170525302784
4588,29040,61,0,4,134179115237376
4589,29040,61,0,5,134187705171968
4590,29040,61,0,6,134196295106560
4591,29040,61,0,7,134204885041152
4592,29040,62,0,0,136343778754560
4593,29040,62,0,1,136352368689152
4594,29040,62,0,2,136360958623744
4595,29040,62,0,3,136369548558336
4596,29040,62,0,4,136378138492928
4597,29040,62,0,5,136386728427520
4598,29040,62,0,6,136395318362112
4599,29040,62,0,7,136403908296704
4600,29040,63,0,0,138542802010112
4601,29040,63,0,1,138551391944704
4602,29040,63,0,2,138559981879296
4603,29040,63,0,3,138568571813888
4604,29040,63,0,4,138577161748480
4605,29040,63,0,5,138585751683072
4606,29040,63,0,6,138594341617664
4607,29040,63,0,7,138602931552256
4608,29043,0,0,0,4336910337
4609,29043,0,0,1,12926844929
4610,29043,0,0,2,21516779521
4611,29043,0,0,3,30106714113
4612,29043,0,0,4,38696648705
4613,29043,0,0,5,47286583297
4614,29043,0,0,6,55876517889
4615,29043,0,0,7,64466452481
4616,29043,1,0,0,2203360165889
4617,29043,1,0,1,2211950100481
4618,29043,1,0,2,2220540035073
4619,29043,1,0,3,2229129969665
4620,29043,1,0,4,2237719904257
4621,29043,1,0,5,2246309838849
4622,29043,1,0,6,2254899773441
4623,29043,1,0,7,2263489708033
4624,29043,2,0,0,4402383421441
4625,29043,2,0,1,4410973356033
4626,29043,2,0,2,4419563290625
4627,29043,2,0,3,4428153225217
4628,29043,2,0,4,4436743159809
4629,29043,2,0,5,4445333094401
4630,29043,2,0,6,4453923028993
4631,29043,2,0,7,4462512963585
4632,29043,3,0,0,6601406676993
4633,29043,3,0,1,6609996611585
4634,29043,3,0,2,6618586546177
4635,29043,3,0,3,6627176480769
4636,29043,3,0,4,6635766415361
4637,29043,3,0,5,6644356349953
4638,29043,3,0,6,6652946284545
4639,29043,3,0,7,6661536219137
4640,29043,4,0,0,8800429932545
4641,29043,4,0,1,8809019867137
4642,29043,4,0,2,8817609801729
4643,29043,4,0,3,8826199736321
4644,29043,4,0,4,8834789670913
4645,29043,4,0,5,8843379605505
4646,29043,4,0,6,8851969540097
4647,29043,4,0,7,8860559474689
4648,29043,5,0,0,10999453188097
4649,29043,5,0,1,11008043122689
4650,29043,5,0,2,11016633057281
4651,29043,5,0,3,11025222991873
4652,29043,5,0,4,11033812926465
4653,29043,5,0,5,11042402861057
4654,29043,5,0,6,11050992795649
4655,29043,5,0,7,11059582730241
4656,29043,6,0,0,13198476443649
4657,29043,6,0,1,13207066378241
4658,29043,6,0,2,13215656312833
4659,29043,6,0,3,13224246247425
4660,29043,6,0,4,13232836182017
4661,29043,6,0,5,13241426116609
4662,29043,6,0,6,13250016051201
4663,29043,6,0,7,13258605985793
4664,29043,7,0,0,15397499699201
4665,29043,7,0,1,15406089633793
4666,29043,7,0,2,15414679568385
4667,29043,7,0,3,15423269502977
4668,29043,7,0,4,15431859437569
4669,29043,7,0,5,15440449372161
4670,29043,7,0,6,15449039306753
4671,29043,7,0,7,15457629241345
4672,29043,8,0,0,17596522954753
4673,29043,8,0,1,17605112889345
4674,29043,8,0,2,17613702823937
4675,29043,8,0,3,17622292758529
4676,29043,8,0,4,17630882693121
4677,29043,8,0,5,17639472627713
4678,29043,8,0,6,17648062562305
4679,29043,8,0,7,17656652496897
4680,29043,9,0,0,19795546210305
4681,29043,9,0,1,19804136144897
4682,29043,9,0,2,19812726079489
4683,29043,9,0,3,19821316014081
4684,29043,9,0,4,19829905948673
4685,29043,9,0,5,19838495883265
4686,29043,9,0,6,19847085817857
4687,29043,9,0,7,19855675752449
4688,29043,10,0,0,21994569465857
4689,29043,10,0,1,22003159400449
4690,29043,10,0,2,22011749335041
4691,29043,10,0,3,22020339269633
4692,29043,10,0,4,22028929204225
4693,29043,10,0,5,22037519138817
4694,29043,10,0,6,22046109073409
4695,29043,10,0,7,22054699008001
4696,29043,11,0,0,24193592721409
4697,29043,11,0,1,24202182656001
4698,29043,11,0,2,24210772590593
4699,29043,11,0,3,24219362525185
4700,29043,11,0,4,24227952459777
4701,29043,11,0,5,24236542394369
4702,29043,11,0,6,24245132328961
4703,29043,11,0,7,24253722263553
4704,29043,12,0,0,26392615976961
4705,29043,12,0,1,26401205911553
4706,29043,12,0,2,26409795846145
4707,29043,12,0,3,26418385780737
4708,29043,12,0,4,26426975715329
4709,29043,12,0,5,26435565649921
4710,29043,12,0,6,26444155584513
4711,29043,12,0,7,26452745519105
4712,29043,13,0,0,28591639232513
4713,29043,13,0,1,28600229167105
4714,29043,13,0,2,28608819101697
4715,29043,13,0,3,28617409036289
4716,29043,13,0,4,28625998970881
4717,29043,13,0,5,28634588905473
4718,29043,13,0,6,28643178840065
4719,29043,13,0,7,28651768774657
4720,29043,14,0,0,30790662488065
4721,29043,14,0,1,30799252422657
4722,29043,14,0,2,30807842357249
4723,29043,14,0,3,30816432291841
4724,29043,14,0,4,30825022226433
4725,29043,14,0,5,30833612161025
4726,29043,14,0,6,30842202095617
4727,29043,14,0,7,30850792030209
4728,29043,15,0,0,32989685743617
4729,29043,15,0,1,32998275678209
4730,29043,15,0,2,33006865612801
4731,29043,15,0,3,33015455547393
4732,29043,15,0,4,33024045481985
4733,29043,15,0,5,33032635416577
4734,29043,15,0,6,33041225351169
4735,29043,15,0,7,33049815285761
4736,29043,16,0,0,35188708999169
4737,29043,16,0,1,35197298933761
4738,29043,16,0,2,35205888868353
4739,29043,16,0,3,35214478802945
4740,29043,16,0,4,35223068737537
4741,29043,16,0,5,35231658672129
4742,29043,16,0,6,35240248606721
4743,29043,16,0,7,35248838541313
4744,29043,17,0,0,37387732254721
4745,29043,17,0,1,37396322189313
4746,29043,17,0,2,37404912123905
4747,29043,17,0,3,37413502058497
4748,29043,17,0,4,37422091993089
4749,29043,17,0,5,37430681927681
4750,29043,17,0,6,37439271862273
4751,29043,17,0,7,37447861796865
4752,29043,18,0,0,39586755510273
4753,29043,18,0,1,39595345444865
4754,29043,18,0,2,39603935379457
4755,29043,18,0,3,39612525314049
4756,29043,18,0,4,39621115248641
4757,29043,18,0,5,39629705183233
4758,29043,18,0,6,39638295117825
4759,29043,18,0,7,39646885052417
4760,29043,19,0,0,41785778765825
4761,29043,19,0,1,41794368700417
4762,29043,19,0,2,41802958635009
4763,29043,19,0,3,41811548569601
4764,29043,19,0,4,41820138504193
4765,29043,19,0,5,41828728438785
4766,29043,19,0,6,41837318373377
4767,29043,19,0,7,41845908307969
4768,29043,20,0,0,43984802021377
4769,29043,20,0,1,43993391955969
4770,29043,20,0,2,44001981890561
4771,29043,20,0,3,44010571825153
4772,29043,20,0,4,44019161759745
4773,29043,20,0,5,44027751694337
4774,29043,20,0,6,44036341628929
4775,29043,20,0,7,44044931563521
4776,29043,21,0,0,46183825276929
4777,29043,21,0,1,46192415211521
4778,29043,21,0,2,46201005146113
4779,29043,21,0,3,46209595080705
4780,29043,21,0,4,46218185015297
4781,29043,21,0,5,46226774949889
4782,29043,21,0,6,46235364884481
4783,29043,21,0,7,46243954819073
4784,29043,22,0,0,48382848532481
4785,29043,22,0,1,48391438467073
4786,29043,22,0,2,48400028401665
4787,29043,22,0,3,48408618336257
4788,29043,22,0,4,48417208270849
4789,29043,22,0,5,48425798205441
4790,29043,22,0,6,48434388140033
4791,29043,22,0,7,48442978074625
4792,29043,23,0,0,50581871788033
4793,29043,23,0,1,50590461722625
4794,29043,23,0,2,50599051657217
4795,29043,23,0,3,50607641591809
4796,29043,23,0,4,50616231526401
4797,29043,23,0,5,50624821460993
4798,29043,23,0,6,50633411395585
4799,29043,23,0,7,50642001330177
4800,29043,24,0,0,52780895043585
4801,29043,24,0,1,52789484978177
4802,29043,24,0,2,52798074912769
4803,29043,24,0,3,52806664847361
4804,29043,24,0,4,52815254781953
4805,29043,24,0,5,52823844716545
4806,29043,24,0,6,52832434651137
4807,29043,24,0,7,52841024585729
4808,29043,25,0,0,54979918299137
4809,29043,25,0,1,54988508233729
4810,29043,25,0,2,54997098168321
4811,29043,25,0,3,55005688102913
4812,29043,25,0,4,55014278037505
4813,29043,25,0,5,55022867972097
4814,29043,25,0,6,55031457906689
4815,29043,25,0,7,55040047841281
4816,29043,26,0,0,57178941554689
4817,29043,26,0,1,57187531489281
4818,29043,26,0,2,57196121423873
4819,29043,26,0,3,57204711358465
4820,29043,26,0,4,57213301293057
4821,29043,26,0,5,57221891227649
4822,29043,26,0,6,57230481162241
4823,29043,26,0,7,57239071096833
4824,29043,27,0,0,59377964810241
4825,29043,27,0,1,59386554744833
4826,29043,27,0,2,59395144679425
4827,29043,27,0,3,59403734614017
4828,29043,27,0,4,59412324548609
4829,29043,27,0,5,59420914483201
4830,29043,27,0,6,59429504417793
4831,29043,27,0,7,59438094352385
4832,29043,28,0,0,61576988065793
4833,29043,28,0,1,61585578000385
4834,29043,28,0,2,61594167934977
4835,29043,28,0,3,61602757869569
4836,29043,28,0,4,61611347804161
4837,29043,28,0,5,61619937738753
4838,29043,28,0,6,61628527673345
4839,29043,28,0,7,61637117607937
4840,29043,29,0,0,63776011321345
4841,29043,29,0,1,63784601255937
4842,29043,29,0,2,63793191190529
4843,29043,29,0,3,63801781125121
4844,29043,29,0,4,63810371059713
4845,29043,29,0,5,63818960994305
4846,29043,29,0,6,63827550928897
4847,29043,29,0,7,63836140863489
4848,29043,30,0,0,65975034576897
4849,29043,30,0,1,65983624511489
4850,29043,30,0,2,65992214446081
4851,29043,30,0,3,66000804380673
4852,29043,30,0,4,66009394315265
4853,29043,30,0,5,66017984249857
4854,29043,30,0,6,66026574184449
4855,29043,30,0,7,66035164119041
4856,29043,31,0,0,68174057832449
4857,29043,31,0,1,68182647767041
4858,29043,31,0,2,68191237701633
4859,29043,31,0,3,68199827636225
4860,29043,31,0,4,68208417570817
4861,29043,31,0,5,68217007505409
4862,29043,31,0,6,68225597440001
4863,29043,31,0,7,68234187374593
4864,29043,32,0,0,70373081088001
4865,29043,32,0,1,70381671022593
4866,29043,32,0,2,70390260957185
4867,29043,32,0,3,70398850891777
4868,29043,32,0,4,70407440826369
4869,29043,32,0,5,70416030760961
4870,29043,32,0,6,70424620695553
4871,29043,32,0,7,70433210630145
4872,29043,33,0,0,72572104343553
4873,29043,33,0,1,72580694278145
4874,29043,33,0,2,72589284212737
4875,29043,33,0,3,72597874147329
4876,29043,33,0,4,72606464081921
4877,29043,33,0,5,72615054016513
4878,29043,33,0,6,72623643951105
4879,29043,33,0,7,72632233885697
4880,29043,34,0,0,74771127599105
4881,29043,34,0,1,74779717533697
4882,29043,34,0,2,74788307468289
4883,29043,34,0,3,74796897402881
4884,29043,34,0,4,74805487337473
4885,29043,34,0,5,74814077272065
4886,29043,34,0,6,74822667206657
4887,29043,34,0,7,74831257141249
4888,29043,35,0,0,76970150854657
4889,29043,35,0,1,76978740789249
4890,29043,35,0,2,76987330723841
4891,29043,35,0,3,76995920658433
4892,29043,35,0,4,77004510593025
4893,29043,35,0,5,77013100527617
4894,29043,35,0,6,77021690462209
4895,29043,35,0,7,77030280396801
4896,29043,36,0,0,79169174110209
4897,29043,36,0,1,79177764044801
4898,29043,36,0,2,79186353979393
4899,29043,36,0,3,79194943913985
4900,29043,36,0,4,79203533848577
4901,29043,36,0,5,79212123783169
4902,29043,36,0,6,79220713717761
4903,29043,36,0,7,79229303652353
4904,29043,37,0,0,81368197365761
4905,29043,37,0,1,81376787300353
4906,29043,37,0,2,81385377234945
4907,29043,37,0,3,81393967169537
4908,29043,37,0,4,81402557104129
4909,29043,37,0,5,81411147038721
4910,29043,37,0,6,81419736973313
4911,29043,37,0,7,81428326907905
4912,29043,38,0,0,83567220621313
4913,29043,38,0,1,83575810555905
4914,29043,38,0,2,83584400490497
4915,29043,38,0,3,83592990425089
4916,29043,38,0,4,83601580359681
4917,29043,38,0,5,83610170294273
4918,29043,38,0,6,83618760228865
4919,29043,38,0,7,83627350163457
4920,29043,39,0,0,85766243876865
4921,29043,39,0,1,85774833811457
4922,29043,39,0,2,85783423746049
4923,29043,39,0,3,85792013680641
4924,29043,39,0,4,85800603615233
4925,29043,39,0,5,85809193549825
4926,29043,39,0,6,85817783484417
4927,29043,39,0,7,85826373419009
4928,29043,40,0,0,87965267132417
4929,29043,40,0,1,87973857067009
4930,29043,40,0,2,87982447001601
4931,29043,40,0,3,87991036936193
4932,29043,40,0,4,87999626870785
4933,29043,40,0,5,88008216805377
4934,29043,40,0,6,88016806739969
4935,29043,40,0,7,88025396674561
4936,29043,41,0,0,90164290387969
4937,29043,41,0,1,90172880322561
4938,29043,41,0,2,90181470257153
4939,29043,41,0,3,90190060191745
4940,29043,41,0,4,90198650126337
4941,29043,41,0,5,90207240060929
4942,29043,41,0,6,90215829995521
4943,29043,41,0,7,90224419930113
4944,29043,42,0,0,92363313643521
4945,29043,42,0,1,92371903578113
4946,29043,42,0,2,92380493512705
4947,29043,42,0,3,92389083447297
4948,29043,42,0,4,92397673381889
4949,29043,42,0,5,92406263316481
4950,29043,42,0,6,92414853251073
4951,29043,42,0,7,92423443185665
4952,29043,43,0,0,94562336899073
4953,29043,43,0,1,94570926833665
4954,29043,43,0,2,94579516768257
4955,29043,43,0,3,94588106702849
4956,29043,43,0,4,94596696637441
4957,29043,43,0,5,94605286572033
4958,29043,43,0,6,94613876506625
4959,29043,43,0,7,94622466441217
4960,29043,44,0,0,96761360154625
4961,29043,44,0,1,96769950089217
4962,29043,44,0,2,96778540023809
4963,29043,44,0,3,96787129958401
4964,29043,44,0,4,96795719892993
4965,29043,44,0,5,96804309827585
4966,29043,44,0,6,96812899762177
4967,29043,44,0,7,96821489696769
4968,29043,45,0,0,98960383410177
4969,29043,45,0,1,98968973344769
4970,29043,45,0,2,98977563279361
4971,29043,45,0,3,98986153213953
4972,29043,45,0,4,98994743148545
4973,29043,45,0,5,99003333083137
4974,29043,45,0,6,99011923017729
4975,29043,45,0,7,99020512952321
4976,29043,46,0,0,101159406665729
4977,29043,46,0,1,101167996600321
4978,29043,46,0,2,101176586534913
4979,29043,46,0,3,101185176469505
4980,29043,46,0,4,101193766404097
4981,29043,46,0,5,101202356338689
4982,29043,46,0,6,101210946273281
4983,29043,46,0,7,101219536207873
4984,29043,47,0,0,103358429921281
4985,29043,47,0,1,103367019855873
4986,29043,47,0,2,103375609790465
4987,29043,47,0,3,103384199725057
4988,29043,47,0,4,103392789659649
4989,29043,47,0,5,103401379594241
4990,29043,47,0,6,103409969528833
4991,29043,47,0,7,103418559463425
4992,29043,48,0,0,105557453176833
4993,29043,48,0,1,105566043111425
4994,29043,48,0,2,105574633046017
4995,29043,48,0,3,105583222980609
4996,29043,48,0,4,105591812915201
4997,29043,48,0,5,105600402849793
4998,29043,48,0,6,105608992784385
4999,29043,48,0,7,105617582718977
5000,29043,49,0,0,107756476432385
5001,29043,49,0,1,107765066366977
5002,29043,49,0,2,107773656301569
5003,29043,49,0,3,107782246236161
5004,29043,49,0,4,107790836170753
5005,29043,49,0,5,107799426105345
5006,29043,49,0,6,107808016039937
5007,29043,49,0,7,107816605974529
5008,29043,50,0,0,109955499687937
5009,29043,50,0,1,109964089622529
5010,29043,50,0,2,109972679557121
5011,29043,50,0,3,109981269491713
5012,29043,50,0,4,109989859426305
5013,29043,50,0,5,109998449360897
5014,29043,50,0,6,110007039295489
5015,29043,50,0,7,110015629230081
5016,29043,51,0,0,112154522943489
5017,29043,51,0,1,112163112878081
5018,29043,51,0,2,112171702812673
5019,29043,51,0,3,112180292747265
5020,29043,51,0,4,112188882681857
5021,29043,51,0,5,112197472616449
5022,29043,51,0,6,112206062551041
5023,29043,51,0,7,112214652485633
5024,29043,52,0,0,114353546199041
5025,29043,52,0,1,114362136133633
5026,29043,52,0,2,114370726068225
5027,29043,52,0,3,114379316002817
5028,29043,52,0,4,114387905937409
5029,29043,52,0,5,114396495872001
5030,29043,52,0,6,114405085806593
5031,29043,52,0,7,114413675741185
5032,29043,53,0,0,116552569454593
5033,29043,53,0,1,116561159389185
5034,29043,53,0,2,116569749323777
5035,29043,53,0,3,116578339258369
5036,29043,53,0,4,116586929192961
5037,29043,53,0,5,116595519127553
5038,29043,53,0,6,116604109062145
5039,29043,53,0,7,116612698996737
5040,29043,54,0,0,118751592710145
5041,29043,54,0,1,118760182644737
5042,29043,54,0,2,118768772579329
5043,29043,54,0,3,118777362513921
5044,29043,54,0,4,118785952448513
5045,29043,54,0,5,118794542383105
5046,29043,54,0,6,118803132317697
5047,29043,54,0,7,118811722252289
5048,29043,55,0,0,120950615965697
5049,29043,55,0,1,120959205900289
5050,29043,55,0,2,120967795834881
5051,29043,55,0,3,120976385769473
5052,29043,55,0,4,120984975704065
5053,29043,55,0,5,120993565638657
5054,29043,55,0,6,121002155573249
5055,29043,55,0,7,121010745507841
5056,29043,56,0,0,123149639221249
5057,29043,56,0,1,123158229155841
5058,29043,56,0,2,123166819090433
5059,29043,56,0,3,123175409025025
5060,29043,56,0,4,123183998959617
5061,29043,56,0,5,123192588894209
5062,29043,56,0,6,123201178828801
5063,29043,56,0,7,123209768763393
5064,29043,57,0,0,125348662476801
5065,29043,57,0,1,125357252411393
5066,29043,57,0,2,125365842345985
5067,29043,57,0,3,125374432280577
5068,29043,57,0,4,125383022215169
5069,29043,57,0,5,125391612149761
5070,29043,57,0,6,125400202084353
5071,29043,57,0,7,125408792018945
5072,29043,58,0,0,127547685732353
5073,29043,58,0,1,127556275666945
5074,29043,58,0,2,127564865601537
5075,29043,58,0,3,127573455536129
5076,29043,58,0,4,127582045470721
5077,29043,58,0,5,127590635405313
5078,29043,58,0,6,127599225339905
5079,29043,58,0,7,127607815274497
5080,29043,59,0,0,129746708987905
5081,29043,59,0,1,129755298922497
5082,29043,59,0,2,129763888857089
5083,29043,59,0,3,129772478791681
5084,29043,59,0,4,129781068726273
5085,29043,59,0,5,129789658660865
5086,29043,59,0,6,129798248595457
5087,29043,59,0,7,129806838530049
5088,29043,60,0,0,131945732243457
5089,29043,60,0,1,131954322178049
5090,29043,60,0,2,131962912112641
5091,29043,60,0,3,131971502047233
5092,29043,60,0,4,131980091981825
5093,29043,60,0,5,131988681916417
5094,29043,60,0,6,131997271851009
5095,29043,60,0,7,132005861785601
5096,29043,61,0,0,134144755499009
5097,29043,61,0,1,134153345433601
5098,29043,61,0,2,134161935368193
5099,29043,61,0,3,134170525302785
5100,29043,61,0,4,134179115237377
5101,29043,61,0,5,134187705171969
5102,29043,61,0,6,134196295106561
5103,29043,61,0,7,134204885041153
5104,29043,62,0,0,136343778754561
5105,29043,62,0,1,136352368689153
5106,29043,62,0,2,136360958623745
5107,29043,62,0,3,136369548558337
5108,29043,62,0,4,136378138492929
5109,29043,62,0,5,136386728427521
5110,29043,62,0,6,136395318362113
5111,29043,62,0,7,136403908296705
5112,29043,63,0,0,138542802010113
5113,29043,63,0,1,138551391944705
5114,29043,63,0,2,138559981879297
5115,29043,63,0,3,138568571813889
5116,29043,63,0,4,138577161748481
5117,29043,63,0,5,138585751683073
5118,29043,63,0,6,138594341617665
5119,29043,63,0,7,138602931552257
5120,29045,0,0,0,4336910338
5121,29045,0,0,1,12926844930
5122,29045,0,0,2,21516779522
5123,29045,0,0,3,30106714114
5124,29045,0,0,4,38696648706
5125,29045,0,0,5,47286583298
5126,29045,0,0,6,55876517890
5127,29045,0,0,7,64466452482
5128,29045,1,0,0,2203360165890
5129,29045,1,0,1,2211950100482
5130,29045,1,0,2,2220540035074
5131,29045,1,0,3,2229129969666
5132,29045,1,0,4,2237719904258
5133,29045,1,0,5,2246309838850
5134,29045,1,0,6,2254899773442
5135,29045,1,0,7,2263489708034
5136,29045,2,0,0,4402383421442
5137,29045,2,0,1,4410973356034
5138,29045,2,0,2,4419563290626
5139,29045,2,0,3,4428153225218
5140,29045,2,0,4,4436743159810
5141,29045,2,0,5,4445333094402
5142,29045,2,0,6,4453923028994
5143,29045,2,0,7,4462512963586
5144,29045,3,0,0,6601406676994
5145,29045,3,0,1,6609996611586
5146,29045,3,0,2,6618586546178
5147,29045,3,0,3,6627176480770
5148,29045,3,0,4,6635766415362
5149,29045,3,0,5,6644356349954
5150,29045,3,0,6,6652946284546
5151,29045,3,0,7,6661536219138
5152,29045,4,0,0,8800429932546
5153,29045,4,0,1,8809019867138
5154,29045,4,0,2,8817609801730
5155,29045,4,0,3,8826199736322
5156,29045,4,0,4,8834789670914
5157,29045,4,0,5,8843379605506
5158,29045,4,0,6,8851969540098
5159,29045,4,0,7,8860559474690
5160,29045,5,0,0,10999453188098
5161,29045,5,0,1,11008043122690
5162,29045,5,0,2,11016633057282
5163,29045,5,0,3,11025222991874
5164,29045,5,0,4,11033812926466
5165,29045,5,0,5,11042402861058
5166,29045,5,0,6,11050992795650
5167,29045,5,0,7,11059582730242
5168,29045,6,0,0,13198476443650
5169,29045,6,0,1,13207066378242
5170,29045,6,0,2,13215656312834
5171,29045,6,0,3,13224246247426
5172,29045,6,0,4,13232836182018
5173,29045,6,0,5,13241426116610
5174,29045,6,0,6,13250016051202
5175,29045,6,0,7,13258605985794
5176,29045,7,0,0,15397499699202
5177,29045,7,0,1,15406089633794
5178,29045,7,0,2,15414679568386
5179,29045,7,0,3,15423269502978
5180,29045,7,0,4,15431859437570
5181,29045,7,0,5,15440449372162
5182,29045,7,0,6,15449039306754
5183,29045,7,0,7,15457629241346
5184,29045,8,0,0,17596522954754
5185,29045,8,0,1,17605112889346
5186,29045,8,0,2,17613702823938
5187,29045,8,0,3,17622292758530
5188,29045,8,0,4,17630882693122
5189,29045,8,0,5,17639472627714
5190,29045,8,0,6,17648062562306
5191,29045,8,0,7,17656652496898
5192,29045,9,0,0,19795546210306
5193,29045,9,0,1,19804136144898
5194,29045,9,0,2,19812726079490
5195,29045,9,0,3,19821316014082
5196,29045,9,0,4,19829905948674
5197,29045,9,0,5,19838495883266
5198,29045,9,0,6,19847085817858
5199,29045,9,0,7,19855675752450
5200,29045,10,0,0,21994569465858
5201,29045,10,0,1,22003159400450
5202,29045,10,0,2,22011749335042
5203,29045,10,0,3,22020339269634
5204,29045,10,0,4,22028929204226
5205,29045,10,0,5,22037519138818
5206,29045,10,0,6,22046109073410
5207,29045,10,0,7,22054699008002
5208,29045,11,0,0,24193592721410
5209,29045,11,0,1,24202182656002
5210,29045,11,0,2,24210772590594
5211,29045,11,0,3,24219362525186
5212,29045,11,0,4,24227952459778
5213,29045,11,0,5,24236542394370
5214,29045,11,0,6,24245132328962
5215,29045,11,0,7,24253722263554
5216,29045,12,0,0,26392615976962
5217,29045,12,0,1,26401205911554
5218,29045,12,0,2,26409795846146
5219,29045,12,0,3,26418385780738
5220,29045,12,0,4,26426975715330
5221,29045,12,0,5,26435565649922
5222,29045,12,0,6,26444155584514
5223,29045,12,0,7,26452745519106
5224,29045,13,0,0,28591639232514
5225,29045,13,0,1,28600229167106
5226,29045,13,0,2,28608819101698
5227,29045,13,0,3,28617409036290
5228,29045,13,0,4,28625998970882
5229,29045,13,0,5,28634588905474
5230,29045,13,0,6,28643178840066
5231,29045,13,0,7,28651768774658
5232,29045,14,0,0,30790662488066
5233,29045,14,0,1,30799252422658
5234,29045,14,0,2,30807842357250
5235,29045,14,0,3,30816432291842
5236,29045,14,0,4,30825022226434
5237,29045,14,0,5,30833612161026
5238,29045,14,0,6,30842202095618
5239,29045,14,0,7,30850792030210
5240,29045,15,0,0,32989685743618
5241,29045,15,0,1,32998275678210
5242,29045,15,0,2,33006865612802
5243,29045,15,0,3,33015455547394
5244,29045,15,0,4,33024045481986
5245,29045,15,0,5,33032635416578
5246,29045,15,0,6,33041225351170
5247,29045,15,0,7,33049815285762
5248,29045,16,0,0,35188708999170
5249,29045,16,0,1,35197298933762
5250,29045,16,0,2,35205888868354
5251,29045,16,0,3,35214478802946
5252,29045,16,0,4,35223068737538
5253,29045,16,0,5,35231658672130
5254,29045,16,0,6,35240248606722
5255,29045,16,0,7,35248838541314
5256,29045,17,0,0,37387732254722
5257,29045,17,0,1,37396322189314
5258,29045,17,0,2,37404912123906
5259,29045,17,0,3,37413502058498
5260,29045,17,0,4,37422091993090
5261,29045,17,0,5,37430681927682
5262,29045,17,0,6,37439271862274
5263,29045,17,0,7,37447861796866
5264,29045,18,0,0,39586755510274
5265,29045,18,0,1,39595345444866
5266,29045,18,0,2,39603935379458
5267,29045,18,0,3,39612525314050
5268,29045,18,0,4,39621115248642
5269,29045,18,0,5,39629705183234
5270,29045,18,0,6,39638295117826
5271,29045,18,0,7,39646885052418
5272,29045,19,0,0,41785778765826
5273,29045,19,0,1,41794368700418
5274,29045,19,0,2,41802958635010
5275,29045,19,0,3,41811548569602
5276,29045,19,0,4,41820138504194
5277,29045,19,0,5,41828728438786
5278,29045,19,0,6,41837318373378
5279,29045,19,0,7,41845908307970
5280,29045,20,0,0,43984802021378
5281,29045,20,0,1,43993391955970
5282,29045,20,0,2,44001981890562
5283,29045,20,0,3,44010571825154
5284,29045,20,0,4,44019161759746
5285,29045,20,0,5,44027751694338
5286,29045,20,0,6,44036341628930
5287,29045,20,0,7,44044931563522
5288,29045,21,0,0,46183825276930
5289,29045,21,0,1,46192415211522
5290,29045,21,0,2,46201005146114
5291,29045,21,0,3,46209595080706
5292,29045,21,0,4,46218185015298
5293,29045,21,0,5,46226774949890
5294,29045,21,0,6,46235364884482
5295,29045,21,0,7,46243954819074
5296,29045,22,0,0,48382848532482
5297,29045,22,0,1,48391438467074
5298,29045,22,0,2,48400028401666
5299,29045,22,0,3,48408618336258
5300,29045,22,0,4,48417208270850
5301,29045,22,0,5,48425798205442
5302,29045,22,0,6,48434388140034
5303,29045,22,0,7,48442978074626
5304,29045,23,0,0,50581871788034
5305,29045,23,0,1,50590461722626
5306,29045,23,0,2,50599051657218
5307,29045,23,0,3,50607641591810
5308,29045,23,0,4,50616231526402
5309,29045,23,0,5,50624821460994
5310,29045,23,0,6,50633411395586
5311,29045,23,0,7,50642001330178
5312,29045,24,0,0,52780895043586
5313,29045,24,0,1,52789484978178
5314,29045,24,0,2,52798074912770
5315,29045,24,0,3,52806664847362
5316,29045,24,0,4,52815254781954
5317,29045,24,0,5,52823844716546
5318,29045,24,0,6,52832434651138
5319,29045,24,0,7,52841024585730
5320,29045,25,0,0,54979918299138
5321,29045,25,0,1,54988508233730
5322,29045,25,0,2,54997098168322
5323,29045,25,0,3,55005688102914
5324,29045,25,0,4,55014278037506
5325,29045,25,0,5,55022867972098
5326,29045,25,0,6,55031457906690
